schcd,schname,school_cat,management,rururb,dtname,longitude,latitude
29291123401,Glps   Saddahalli,Primary,Department of Education,1,Chikkaballapura,77.889,13.482
29290400701,Ghps Alapalli,Primary with Upper Primary,Department of Education,1,Chikkaballapura,78.100833,13.482222
29290511701,Glps Kanaganakoppa,Primary,Department of Education,1,Chikkaballapura,77.612778,13.4825
29170522104,Glps Doddahatti,Primary,Department of Education,1,Chikkamangaluru,76.125,13.483
29170523805,Glps Sl Tandya,Primary,Department of Education,1,Chikkamangaluru,76.156,13.483
29180107802,Ghs Composite  Baragur,Secondary Only,Department of Education,1,Tumakuru,76.538,13.483
29180120804,Glps Ajjayanapalya,Primary,Department of Education,1,Tumakuru,76.608,13.483
29180227201,Glps Obalapura,Primary,Department of Education,1,Tumakuru,76.761,13.483
29180913502,Glps M G Hatti,Primary,Department of Education,1,Tumakuru,76.981,13.483
29310305601,Glps  G.Nagenahalli,Primary,Department of Education,1,Tumakuru Madhugiri,77.228,13.483
29290520901,Ghps  Tharidal,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.441,13.483
29290306601,Ghps Dibbur,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.79,13.483056
29290428501,Glps Narasapura,Primary,Department of Education,1,Chikkaballapura,78.043889,13.483056
29290319001,Glps Nellimaradahalli,Primary,Department of Education,1,Chikkaballapura,77.802132,13.483135
29180720102,Glps Indira Nagara,Primary,Department of Education,1,Tumakuru,76.632222,13.48333
29320508501,G Lps Hoojenahalli,Primary,Department of Education,1,Ramanagara,77.192778,13.48333
29320512802,Ghps G.M.Halli,Primary with Upper Primary,Department of Education,1,Ramanagara,77.262222,13.48333
29320525301,Sri Siddaganga Rural High School,Secondary Only,Government Aided,1,Ramanagara,77.262778,13.48333
29170805029,Glps Halasinamaradahatti,Primary,Department of Education,1,Chikkamangaluru,75.852222,13.483333
29291106503,Brunda Public School,Primary with Upper Primary,Private Unaided (Recognized),1,Chikkaballapura,77.372222,13.483333
29290306604,"Sathya Sai Baba Hps,  Dibburu",Primary with Upper Primary,Private Unaided (Recognized),1,Chikkaballapura,77.790278,13.483333
29130509802,Morarji Desai Residential School Nagenahalli,Upper Pri. and Secondary,Tribal Welfare Department,1,Chitradurga,76.1352,13.4836
29170100104,Ghps. Devalekoppa,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,75.18,13.483611
29170100103,Glps. Asanabalu,Primary,Department of Education,1,Chikkamangaluru,75.200556,13.483611
29290314901,Glps Lingasettipura,Primary,Department of Education,1,Chikkaballapura,77.744444,13.483611
29290302202,Glps Vadrepalya,Primary,Department of Education,1,Chikkaballapura,77.729722,13.483889
29290432002,Ghps Shettihalli,Primary with Upper Primary,Department of Education,1,Chikkaballapura,78.022222,13.483889
29160508802,Vidyodaya Ahps Yedabettu,Primary with Upper Primary,Government Aided,1,Udupi,74.728,13.484
29170304602,Ghps  Haravari,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,75.433,13.484
29160102503,B E M Ahps Bailuru - Neere,Primary with Upper Primary,Government Aided,1,Udupi,75.557,13.484
29160102602,B.E.M English Medium School Bailur,Primary with Upper Primary,Private Unaided (Recognized),1,Udupi,75.557,13.484
29180107901,Glps Otikere,Primary,Department of Education,1,Tumakuru,76.525,13.484
29230524401,Govt.Higher Primary School Paduvanahally,Primary with Upper Primary,Department of Education,1,Hassan,76.552,13.484
29230515201,Govt.Lower Primary School Gaddebindenahally,Primary,Department of Education,1,Hassan,76.673,13.484
29180227101,Glps Shivapura,Primary,Department of Education,1,Tumakuru,76.768,13.484
29191221901,Glps Mulagollapalli,Primary,Department of Education,1,Kolar,78.364,13.484
29230327208,Hps Basaveshwara Convent,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Hassan,76.352693,13.484077
29170805016,Glps Sagani Basavanahalli,Primary,Department of Education,1,Chikkamangaluru,75.860833,13.484167
29170810801,Ghps Doddabukkasagara,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,75.934722,13.484167
29170801502,Glps A.Gollarahatti,Primary,Department of Education,1,Chikkamangaluru,76.4444,13.484167
29290323701,Glps Varadahalli,Primary,Department of Education,1,Chikkaballapura,77.729722,13.484167
29230327303,Lps Madalu G.Hatty,Primary,Department of Education,1,Hassan,76.353335,13.48434
29180108806,Ghps Papanakona,Primary with Upper Primary,Department of Education,1,Tumakuru,76.568149,13.484537
29210200501,Ghps Aroodi,Primary with Upper Primary,Department of Education,1,Bengaluru Rural,77.404444,13.484722
29290435801,Glps Y Kurappalli,Primary,Department of Education,1,Chikkaballapura,78.149444,13.484722
29160502601,Glps Thanthradi  576223,Primary,Department of Education,1,Udupi,74.811,13.485
29170203506,Gmhps Narve,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,75.333,13.485
29170304603,"Ghs, Kattinamane",Secondary Only,Department of Education,1,Chikkamangaluru,75.433,13.485
29180100601,Glps Hucchanahalli,Primary,Department of Education,1,Tumakuru,76.464,13.485
29230524402,Govt.High School Paduvanahally,Secondary Only,Department of Education,1,Hassan,76.55,13.485
29180911702,Glps K. Gollara Hatti(Kora),Primary,Department of Education,1,Tumakuru,77.048,13.485
29210200506,Sri Aravinda Hs Arudi,Secondary Only,Government Aided,1,Bengaluru Rural,77.404444,13.485
29290500602,Ghps  Alipura,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.46,13.485
29290434601,Glps Upparlahalli,Primary,Department of Education,1,Chikkaballapura,78.071111,13.485
29290308401,Ghps Gollu,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.8225,13.485278
29290317901,Glps Nallakadirenahalli,Primary,Department of Education,1,Chikkaballapura,77.645833,13.485556
29290306603,Glps Puradagadde,Primary,Department of Education,1,Chikkaballapura,77.778056,13.485556
29191220302,Glps  Mandyala,Primary,Department of Education,1,Kolar,78.309004,13.48566
29160506502,Parvathi Ganesha Ahps Gundmi,Primary with Upper Primary,Government Aided,1,Udupi,74.708284,13.485776
29291100201,Glps  Ajjikadirenahalli,Primary,Department of Education,1,Chikkaballapura,77.864722,13.485833
29240105904,Ramachandra Pre University College Perne,Higher Secondary only/Jr. College,Government Aided,1,Dakshina Kannada,75.05,13.486
29170203505,Sri Swayam Prakash S Hs Narve,Secondary Only,Government Aided,1,Chikkamangaluru,75.334,13.486
29170520001,Glps Kariyanahalli,Primary,Department of Education,1,Chikkamangaluru,76.108,13.486
29180111804,Glps Bylappana Mata,Primary,Department of Education,1,Tumakuru,76.59,13.486
29180111807,Sri Lakshmi Narasimha Swamy Hs Bylappana Mata,Secondary Only,Government Aided,1,Tumakuru,76.59,13.486
29230507501,Govt.Lower Primary School B. Manchenahally,Primary,Department of Education,1,Hassan,76.777,13.486
29180939601,Glps Nayakanapalya,Primary,Department of Education,1,Tumakuru,77.133,13.486
29310314801,Ghps  Alapanahalli,Primary with Upper Primary,Department of Education,1,Tumakuru Madhugiri,77.339,13.486
29290500201,Glps  Addekoppa,Primary,Department of Education,1,Chikkaballapura,77.604,13.486
29191206201,Glps Chikkarangepalli,Primary,Department of Education,1,Kolar,78.299,13.486
29240307003,Dkzp Govt. High School Nadugodu,Secondary Only,Department of Education,1,Dakshina Kannada,74.844722,13.48611
29180720104,Ghs Dabbeghatta,Secondary Only,Department of Education,1,Tumakuru,76.631111,13.48611
29170805028,Glps Kalluhole,Primary,Department of Education,1,Chikkamangaluru,75.842222,13.486111
29290300501,Glps Akalathimmanahalli,Primary,Department of Education,1,Chikkaballapura,77.760278,13.486111
29290302203,Glps Kurlahalli,Primary,Department of Education,1,Chikkaballapura,77.724167,13.486389
29290413101,Ghps Gudisalahalli,Primary with Upper Primary,Department of Education,1,Chikkaballapura,78.078056,13.486389
29310629204,Manjushree High School Manjunathanagara Sira,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),2,Tumakuru Madhugiri,76.158056,13.486667
29291119401,Glps  Mummanahalli,Primary,Department of Education,1,Chikkaballapura,77.921389,13.486667
29310304901,Glps  Thumbuganahalli,Primary,Department of Education,1,Tumakuru Madhugiri,77.289169,13.486705
29160504203,Ghs Nalkoor,Secondary Only,Department of Education,1,Udupi,74.898333,13.486944
29210310104,G D A R S Maligenahalli,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Bengaluru Rural,78.185278,13.486944
29170524802,Ghs S  Madapura,Secondary Only,Department of Education,1,Chikkamangaluru,76.207,13.487
29180107801,Ghps Bargur,Primary with Upper Primary,Department of Education,1,Tumakuru,76.537,13.487
29180221201,Ghps Thaalekoppa,Primary with Upper Primary,Department of Education,1,Tumakuru,76.89,13.487
29180914301,Glps Linganahalli,Primary,Department of Education,1,Tumakuru,77.022,13.487
29180932701,Ghps Devalapur,Primary with Upper Primary,Department of Education,1,Tumakuru,77.106,13.487
29290500601,Govt Urdu Girls Higher Primary School  Allipura,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.459,13.487
29290500605,Binthul Huda Higher Primary School Allipura,Primary with Upper Primary,Private Unaided (Recognized),1,Chikkaballapura,77.46,13.487
29200900443,Janak Vidyalayaa,Secondary Only,Private Unaided (Recognized),2,Bengaluru U South,78.002,13.487
29190724101,Ghps Mullahalli,Primary with Upper Primary,Department of Education,1,Kolar,78.161,13.487
29230537801,Govt.Higher Primary School Pomadihally,Primary with Upper Primary,Department of Education,1,Hassan,76.923611,13.487222
29290106908,Government High  School Gulur,Secondary Only,Department of Education,1,Chikkaballapura,77.156667,13.487222
29291133303,Glps  Jodikachahalli,Primary,Department of Education,1,Chikkaballapura,77.953333,13.487222
29290500609,Binthul Huda Hs Allipura,Secondary Only,Private Unaided (Recognized),1,Chikkaballapura,77.459444,13.4875
29160100201,Glps Sallekatte -Kuchchuru,Primary,Department of Education,1,Udupi,74.974686,13.487533
29180227301,Glps Maadalapura,Primary,Department of Education,1,Tumakuru,76.749167,13.487778
29160502203,Ghps Holebagilu Shiroor,Primary with Upper Primary,Department of Education,1,Udupi,74.849,13.488
29160101602,Glps Kantharagoli - Yerlapady,Primary,Department of Education,1,Udupi,75.583,13.488
29230517301,Govt.Higher Primary School D.Kalenahally,Primary with Upper Primary,Department of Education,1,Hassan,76.652,13.488
29230507701,Govt.Lower Primary School Shivapura,Primary,Department of Education,1,Hassan,76.801,13.488
29180220303,Morarji Desai Residential School Hoovinakatte,Upper Pri. and Secondary,Tribal Welfare Department,1,Tumakuru,76.847,13.488
29310308801,Ghps  Navilukurke,Primary with Upper Primary,Department of Education,1,Tumakuru Madhugiri,77.217,13.488
29290500603,Govt Urdu Boys Higher Primary School Alipura,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.459,13.488
29290500614,Noble School Alipura,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),1,Chikkaballapura,77.46,13.488
29200801542,New Indian Public  School,Pri. with Upper Pri. Sec. and H.Sec.,Private Unaided (Recognized),2,Bengaluru U South,77.931,13.488
29230329401,Lps Karadihally,Primary,Department of Education,1,Hassan,76.261526,13.488048
29291106401,Glps  Devaguttahalli,Primary,Department of Education,1,Chikkaballapura,77.986389,13.488056
29290302205,Ghs Avalagurki,Secondary Only,Department of Education,1,Chikkaballapura,77.730833,13.488333
29291124301,Glps  Somanahalli,Primary,Department of Education,1,Chikkaballapura,77.908889,13.488333
29170522002,Glps Bananahalli,Primary,Department of Education,1,Chikkamangaluru,76.089045,13.488487
29191202101,Ghps Avaganahalli,Primary with Upper Primary,Department of Education,1,Kolar,78.215833,13.488611
29290500613,Noble High School Alipura,Secondary Only,Private Unaided (Recognized),1,Chikkaballapura,77.4598,13.4888
29170805026,Glps Dbk Hatti,Primary,Department of Education,1,Chikkamangaluru,75.918056,13.488889
29290124103,"Nizamuddin Higher Primary School ,Bagepalli",Primary with Upper Primary,Private Unaided (Recognized),2,Chikkaballapura,77.355556,13.488889
29290504601,Glps   Chinnanagenahalli,Primary,Department of Education,1,Chikkaballapura,77.569722,13.488889
29290437801,Glps Anakallu,Primary,Department of Education,1,Chikkaballapura,78.33056,13.488889
29230735901,Karnataka Public Schools Govt Higher Primary School Bylahally (Tgt),Primary with Upper Primary,Department of Education,1,Hassan,75.983611,13.48889
29230732401,Govt Higher Primary School Kuppalli,Primary with Upper Primary,Department of Education,1,Hassan,76.48611,13.48889
29170519804,Skrhs Mathigatta,Secondary Only,Government Aided,1,Chikkamangaluru,76.088,13.489
29180109501,Glps Rangena Halli,Primary,Department of Education,1,Tumakuru,76.516,13.489
29180120702,Glps Kamanahalli,Primary,Department of Education,1,Tumakuru,76.622,13.489
29180221202,Glps Hanumenahalli,Primary,Department of Education,1,Tumakuru,76.871,13.489
29180911701,Ghps Kempana Dodderi,Primary with Upper Primary,Department of Education,1,Tumakuru,77.058,13.489
29200401067,Brainy Stars International School,Primary with Upper Primary,Private Unaided (Recognized),1,Bengaluru U South,77.134,13.489
29170806203,Glps Ramanahalli,Primary,Department of Education,1,Chikkamangaluru,75.967222,13.489167
29290422202,Gulps Kotagal,Primary,Department of Education,1,Chikkaballapura,78.060459,13.489414
29130505203,Kathikallamba H.S.Kabbala,Secondary Only,Government Aided,1,Chitradurga,76.58964,13.48956
29170805024,Glps  Islampura,Primary,Department of Education,1,Chikkamangaluru,75.91,13.489722
29170518301,Ghps  Ballekere,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,76.033,13.49
29170522101,Ghps Urdu  Nanjappanahalli,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,76.13,13.49
29170522103,Gklps Nanjappanahalli,Primary,Department of Education,1,Chikkamangaluru,76.131,13.49
29170524701,"Glps, Rangapura",Primary,Department of Education,1,Chikkamangaluru,76.197,13.49
29230502603,Nurture International School,Primary with Upper Primary,Private Unaided (Recognized),1,Hassan,76.492,13.49
29180223702,Glps Ranganahalli,Primary,Department of Education,1,Tumakuru,76.894,13.49
29290500604,Zainabiya Higher Primary School Alipura,Primary with Upper Primary,Private Unaided (Recognized),1,Chikkaballapura,77.460278,13.49
29290500608,Zainabiya High School  Alipura,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Chikkaballapura,77.460278,13.49
29290519402,Glps Thapasamakalahalli,Primary,Department of Education,1,Chikkaballapura,77.540833,13.49
29291108907,Ghs Ganjigunte,Secondary Only,Department of Education,1,Chikkaballapura,77.981,13.49
29291108902,Government Higher Primary School Ganjigunte,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.9825,13.49
29291108901,Government Glps Urdu  Ganjigunte,Primary,Department of Education,1,Chikkaballapura,77.983,13.49
29290436203,Ghs Yagavakote,Secondary Only,Department of Education,1,Chikkaballapura,78.156389,13.49
29290422201,Ghps Kotagal,Primary with Upper Primary,Department of Education,1,Chikkaballapura,78.05888,13.4902
29290436201,Gmhps Yagavakote,Primary with Upper Primary,Department of Education,1,Chikkaballapura,78.156111,13.490278
29290436204,Sri Sathya Bapuji Hs,Secondary Only,Private Unaided (Recognized),1,Chikkaballapura,78.157222,13.490278
29180107302,Glps Soralamavu Bovi Calony(New),Primary,Department of Education,1,Tumakuru,76.470556,13.490556
29291108906,"Murarji Desayi Vasathi School, Ganj",Upper Pri. and Secondary,Tribal Welfare Department,1,Chikkaballapura,77.980833,13.490556
29160503103,Kudi Ahps Horlali  576234,Primary with Upper Primary,Government Aided,1,Udupi,74.868,13.491
29170204601,Glps Tanudi,Primary,Department of Education,1,Chikkamangaluru,75.376,13.491
29170204504,Esi Hgr.Pri Devon Estate.,Primary with Upper Primary,Government Aided,1,Chikkamangaluru,75.394,13.491
29170519801,G.H.P.S. Mathighatta,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,76.088,13.491
29170522301,Ghps Mallagatta,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,76.154,13.491
29180220301,Ghps Hoovinakatte,Primary with Upper Primary,Department of Education,1,Tumakuru,76.843,13.491
29200912215,Narayana E-Techno School Puttenahalli,Primary with Upper Primary,Private Unaided (Recognized),2,Bengaluru U South,77.987,13.491
29031402320,Unaided Front Lps Darbar Galli Vijayapura,Primary with Upper Primary,Private Unaided (Recognized),2,Vijayapura,78.356,13.491
29290302201,Ghps Avalagurki,Primary with Upper Primary,Department of Education,1,Chikkaballapura,77.733611,13.491111
29290425901,Glps Mugalamari,Primary,Department of Education,1,Chikkaballapura,78.0954,13.49135
29210226002,Niveditha English School Cbse,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized),1,Bengaluru Rural,77.298056,13.491389
29320508101,G Lps Surappanahalli,Primary,Department of Education,1,Ramanagara,77.147778,13.49167
29210417201,G Lps Ganagalu,Primary,Department of Education,1,Bengaluru Rural,77.8025,13.49167
29160507901,Ghps Karkada,Primary with Upper Primary,Department of Education,2,Udupi,74.711,13.492
29170601902,Glps Kaske,Primary,Department of Education,1,Chikkamangaluru,75.705,13.492
29170506701,Glps Kurubarahalli,Primary,Department of Education,1,Chikkamangaluru,76.074,13.492
29170519802,"Niveditha Primary School,Mathigatta",Primary with Upper Primary,Private Unaided (Recognized),1,Chikkamangaluru,76.085,13.492
29170524801,Ghps S Madapura,Primary with Upper Primary,Department of Education,1,Chikkamangaluru,76.203,13.492
29230524501,Govt.Higher Primary Schoolshettigowdanahally,Primary with Upper Primary,Department of Education,1,Hassan,76.6,13.492
29230537101,Govt.Lower Primary School Sorehally,Primary,Department of Education,1,Hassan,76.859,13.492
29180223703,Knrhs Ranganahalli,Secondary Only,Government Aided,1,Tumakuru,76.889,13.492
29180236101,Glps Anupanakunte,Primary,Department of Education,1,Tumakuru,76.944,13.492
29180912801,Glps Mavukere,Primary,Department of Education,1,Tumakuru,77.089,13.492
